barcode,genus_name,species,site,start_date,type,det,year,number,technique
99020111,Hylaeus,polifolii,Goode,8/5/02,Male,R. W. Brooks,2002,1,netting
99020112,Hylaeus,polifolii,Goode,8/5/02,Male,R. W. Brooks,2002,1,netting
99020113,Hylaeus,granulatus,Goode,8/5/02,Female,R. W. Brooks,2002,1,netting
99020120,Hylaeus,granulatus,Quintessa,7/29/02,Female,R. W. Brooks,2002,1,netting
99020123,Hylaeus,granulatus,Quintessa,7/17/02,Female,R. W. Brooks,2002,1,netting
99020125,Hylaeus,granulatus,Goode,7/8/02,Female,R. W. Brooks,2002,1,netting
99020126,Hylaeus,granulatus,Goode,8/5/02,Female,R. W. Brooks,2002,1,netting
99020128,Hylaeus,granulatus,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
99020129,Hylaeus,granulatus,Goode,4/22/02,Female,R. W. Brooks,2002,1,netting
99020130,Hylaeus,granulatus,Goode,8/5/02,Female,R. W. Brooks,2002,1,netting
99020132,Hylaeus,granulatus,Quintessa,7/17/02,Female,R. W. Brooks,2002,1,netting
99020133,Hylaeus,modestus,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
99020137,Hylaeus,modestus,Wappo Hill,5/10/02,Female,R. W. Brooks,2002,1,netting
99020139,Hylaeus,modestus,Goode,8/5/02,Female,R. W. Brooks,2002,1,netting
99020140,Hylaeus,modestus,Goode,8/5/02,Female,R. W. Brooks,2002,1,netting
99020148,Hylaeus,mesillae,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
99020149,Hylaeus,mesillae,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
99020150,Hylaeus,mesillae,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
99020151,Hylaeus,mesillae,Wappo Hill,7/31/02,Female,R. W. Brooks,2002,1,netting
99020152,Hylaeus,mesillae,Wappo Hill,5/24/02,Female,R. W. Brooks,2002,1,netting
99020153,Hylaeus,mesillae,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
99020154,Hylaeus,mesillae,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
99020155,Hylaeus,mesillae,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
99020156,Hylaeus,mesillae,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
99020157,Hylaeus,mesillae,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
99020158,Hylaeus,mesillae,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
99020159,Halictus,tripartitus,Wappo Hill,7/31/02,Female,R. W. Brooks,2002,1,netting
99020160,Halictus,tripartitus,Veteran's Home,7/31/02,Female,R. W. Brooks,2002,1,netting
99020161,Halictus,tripartitus,Veteran's Home,7/31/02,Female,R. W. Brooks,2002,1,netting
99020165,Halictus,tripartitus,Stag's Leap,7/31/02,Female,R. W. Brooks,2002,1,netting
99020221,Melissodes,stearnsi,Saintsbury,7/26/02,Female,R. W. Brooks,2002,1,netting
99020230,Melissodes,stearnsi,Saintsbury,7/26/02,Female,R. W. Brooks,2002,1,netting
99020262,Melissodes,stearnsi,Saintsbury,8/22/02,Female,R. W. Brooks,2002,1,netting
99020267,Melissodes,stearnsi,Goode,8/21/02,Female,R. W. Brooks,2002,1,netting
99020279,Melissodes,stearnsi,Saintsbury,8/22/02,Female,R. W. Brooks,2002,1,netting
99020297,Ceratina,acantha,Quintessa,5/23/02,Female,R. W. Brooks,2002,1,netting
99020298,Ceratina,acantha,Quintessa,5/23/02,Female,R. W. Brooks,2002,1,netting
99020301,Ceratina,acantha,Quintessa,6/7/02,Female,R. W. Brooks,2002,1,netting
99020303,Ceratina,acantha,Quintessa,5/23/02,Female,R. W. Brooks,2002,1,netting
99020306,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020307,Ceratina,acantha,Saintsbury,8/7/02,Female,R. W. Brooks,2002,1,netting
99020308,Ceratina,acantha,Saintsbury,7/26/02,Female,R. W. Brooks,2002,1,netting
99020309,Ceratina,acantha,Saintsbury,7/26/02,Female,R. W. Brooks,2002,1,netting
99020311,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020312,Ceratina,acantha,Saintsbury,8/7/02,Female,R. W. Brooks,2002,1,netting
99020313,Ceratina,acantha,Saintsbury,7/26/02,Female,R. W. Brooks,2002,1,netting
99020314,Ceratina,acantha,Saintsbury,7/26/02,Female,R. W. Brooks,2002,1,netting
99020316,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020317,Ceratina,acantha,Veteran's Home,7/31/02,Female,R. W. Brooks,2002,1,netting
99020318,Ceratina,acantha,Veteran's Home,8/12/02,Female,R. W. Brooks,2002,1,netting
99020319,Ceratina,acantha,Veteran's Home,7/31/02,Female,R. W. Brooks,2002,1,netting
99020321,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020322,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020323,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020324,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020326,Ceratina,acantha,Saintsbury,8/7/02,Female,R. W. Brooks,2002,1,netting
99020330,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020331,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020335,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020336,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020337,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020338,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020339,Ceratina,acantha,Saintsbury,6/4/02,Female,R. W. Brooks,2002,1,netting
99020340,Ceratina,acantha,Saintsbury,6/27/02,Female,R. W. Brooks,2002,1,netting
99020343,Ceratina,acantha,Stag's Leap,7/31/02,Female,R. W. Brooks,2002,1,netting
99020344,Ceratina,acantha,Saintsbury,6/27/02,Female,R. W. Brooks,2002,1,netting
99020346,Ceratina,acantha,Wappo Hill,6/7/02,Female,R. W. Brooks,2002,1,netting
99020349,Ceratina,acantha,Bouverie Preserve,4/1/02,Female,R. W. Brooks,2002,1,netting
99020352,Ceratina,acantha,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
99020353,Ceratina,acantha,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
99020354,Ceratina,acantha,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
99020359,Ceratina,acantha,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
99020360,Ceratina,acantha,Wappo Hill,5/24/02,Female,R. W. Brooks,2002,1,netting
99020362,Ceratina,acantha,Wappo Hill,6/17/02,Female,R. W. Brooks,2002,1,netting
99020363,Ceratina,acantha,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
99020364,Ceratina,acantha,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
99020365,Ceratina,acantha,Wappo Hill,7/31/02,Female,R. W. Brooks,2002,1,netting
99020366,Ceratina,acantha,Wappo Hill,7/3/02,Female,R. W. Brooks,2002,1,netting
99020367,Ceratina,acantha,Wappo Hill,5/24/02,Female,R. W. Brooks,2002,1,netting
99020371,Ceratina,acantha,Wappo Hill,7/31/02,Female,R. W. Brooks,2002,1,netting
99020375,Ceratina,acantha,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
99020376,Ceratina,acantha,Wappo Hill,8/12/02,Female,R. W. Brooks,2002,1,netting
99020377,Ceratina,acantha,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
99020379,Ceratina,acantha,Wappo Hill,8/26/02,Female,R. W. Brooks,2002,1,netting
99020381,Ceratina,acantha,Wappo Hill,5/24/02,Female,R. W. Brooks,2002,1,netting
99020385,Ceratina,acantha,Wappo Hill,6/17/02,Female,R. W. Brooks,2002,1,netting
99020386,Ceratina,acantha,Wappo Hill,6/12/02,Female,R. W. Brooks,2002,1,netting
99020387,Ceratina,acantha,Wappo Hill,6/7/02,Female,R. W. Brooks,2002,1,netting
99020388,Ceratina,acantha,Wappo Hill,6/17/02,Female,R. W. Brooks,2002,1,netting
99020393,Ceratina,acantha,Stag's Leap,8/12/02,Female,R. W. Brooks,2002,1,netting
99020404,Ceratina,acantha,Stag's Leap,5/24/02,Female,R. W. Brooks,2002,1,netting
99020408,Ceratina,acantha,Stag's Leap,5/24/02,Female,R. W. Brooks,2002,1,netting
99020415,Ceratina,acantha,Stag's Leap,7/31/02,Female,R. W. Brooks,2002,1,netting
99020416,Ceratina,acantha,Stag's Leap,8/12/02,Female,R. W. Brooks,2002,1,netting
99020418,Ceratina,acantha,Saintsbury,7/10/02,Female,R. W. Brooks,2002,1,netting
99020419,Ceratina,acantha,Saintsbury,7/10/02,Female,R. W. Brooks,2002,1,netting
99920001,Bombus,vosnesenskii,Veteran's Home,4/19/02,,A.Fisher,2002,5,netting
99920002,Bombus,californicus,Veteran's Home,4/19/02,,A.Fisher,2002,1,netting
99920005,Bombus,vosnesenskii,Bouverie Preserve,4/26/02,,Al. Hoffmann,2002,4,netting
99920007,Bombus,vosnesenskii,Quintessa,5/3/02,,A. Fisher,2002,2,netting
99920008,Bombus,californicus,Stag's Leap,5/6/02,,A. Fisher,2002,1,netting
99920009,Bombus,vosnesenskii,Stag's Leap,5/6/02,,Q. McFrederick,2002,8,netting
99920010,Bombus,vosnesenskii,Stag's Leap,5/6/02,,Q. McFrederick,2002,2,netting
99920011,Bombus,californicus,Stag's Leap,5/6/02,,Q. McFrederick,2002,2,netting
99920012,Bombus,vosnesenskii,Stag's Leap,5/6/02,,A. Fisher,2002,1,netting
99920015,Bombus,vosnesenskii,Bouverie Preserve,5/10/02,,G. LeBuhn,2002,3,netting
99920015,Bombus,vosnesenskii,Bouverie Preserve,5/10/02,,G. LeBuhn,2002,3,netting
99920016,Bombus,vosnesenskii,Bouverie Preserve,5/10/02,,G. LeBuhn,2002,1,netting
99920016,Bombus,vosnesenskii,Bouverie Preserve,5/10/02,,G. LeBuhn,2002,1,netting
99920017,Bombus,californicus,Bouverie Preserve,5/10/02,,G. LeBuhn,2002,2,netting
99920017,Bombus,californicus,Bouverie Preserve,5/10/02,,G. LeBuhn,2002,2,netting
99920018,Bombus,vosnesenskii,Wappo Hill,5/10/02,,A. Fisher,2002,3,netting
99920019,Bombus,vosnesenskii,Wappo Hill,5/10/02,,A. Fisher,2002,1,netting
99920020,Bombus,vosnesenskii,Wappo Hill,5/10/02,,A. Fisher,2002,6,netting
99920021,Bombus,vosnesenskii,Wappo Hill,5/10/02,,A. Fisher,2002,19,netting
99920022,Bombus,vosnesenskii,Wappo Hill,5/10/02,,Al. Hoffmann,2002,6,netting
99920023,Bombus,vosnesenskii,Wappo Hill,5/10/02,,Al. Hoffmann,2002,3,netting
99920024,Bombus,vosnesenskii,Wappo Hill,5/10/02,,Al. Hoffmann,2002,13,netting
99920025,Bombus,vosnesenskii,Wappo Hill,5/10/02,,A. Fisher,2002,25,netting
99920026,Bombus,vosnesenskii,Wappo Hill,5/10/02,,A. Fisher,2002,16,netting
99920027,Bombus,californicus,Wappo Hill,5/10/02,,Al. Hoffmann,2002,1,netting
99920028,Bombus,californicus,Wappo Hill,5/10/02,,A. Fisher,2002,1,netting
99920029,Bombus,vosnesenskii,Goode,5/13/02,,A. Fisher,2002,3,netting
99920030,Bombus,californicus,Goode,5/13/02,,A. Fisher,2002,1,netting
99920031,Bombus,californicus,Goode,5/13/02,,A. Fisher,2002,1,netting
99920032,Bombus,vosnesenskii,Goode,5/13/02,,A. Fisher,2002,2,netting
99920033,Bombus,melanopygus,Goode,5/13/02,,Q. McFrederick,2002,1,netting
99920034,Bombus,melanopygus,Goode,5/13/02,,Q. McFrederick,2002,1,netting
99920035,Bombus,vosnesenskii,Goode,5/13/02,,Q. McFrederick,2002,2,netting
99920036,Bombus,vosnesenskii,Goode,5/13/02,,Q. McFrederick,2002,2,netting
99920048,Bombus,vosnesenskii,Hudson,5/17/02,,A. Fisher,2002,6,netting
99920049,Bombus,vosnesenskii,Hudson,5/17/02,,A. Fisher,2002,4,netting
99920050,Bombus,melanopygus,Hudson,5/17/02,,A. Fisher,2002,1,netting
99920051,Bombus,vosnesenskii,Hudson,5/17/02,,A. Fisher,2002,3,netting
99920052,Bombus,vosnesenskii,Hudson,5/17/02,,A. Fisher,2002,1,netting
99920059,Bombus,vosnesenskii,Veteran's Home,5/22/02,,A. Fisher,2002,6,netting
99920060,Bombus,vosnesenskii,Veteran's Home,5/22/02,,A. Fisher,2002,2,netting
99920061,Bombus,californicus,Veteran's Home,5/22/02,,A. Fisher,2002,1,netting
99920062,Bombus,melanopygus,Veteran's Home,5/22/02,,A. Fisher,2002,1,netting
99920067,Bombus,vosnesenskii,Wappo Hill,5/24/02,,A. Fisher,2002,15,netting
99920068,Bombus,californicus,Wappo Hill,5/24/02,,A. Fisher,2002,2,netting
99920069,Bombus,vosnesenskii,Wappo Hill,5/24/02,,A. Fisher,2002,1,netting
99920070,Bombus,vosnesenskii,Wappo Hill,5/24/02,,A. Fisher,2002,1,netting
99920071,Bombus,californicus,Wappo Hill,5/24/02,,A. Fisher,2002,3,netting
99920072,Bombus,californicus,Wappo Hill,5/24/02,,A. Fisher,2002,2,netting
99920073,Bombus,vosnesenskii,Wappo Hill,5/24/02,,A. Fisher,2002,7,netting
99920074,Bombus,californicus,Wappo Hill,5/24/02,,A. Fisher,2002,1,netting
99920075,Bombus,californicus,Wappo Hill,5/24/02,,A. Fisher,2002,2,netting
99920076,Bombus,vosnesenskii,Goode,5/29/02,,A. Fisher,2002,7,netting
99920077,Bombus,vosnesenskii,Goode,5/29/02,,A. Fisher,2002,1,netting
99920078,Bombus,vosnesenskii,Goode,5/29/02,,A. Fisher,2002,1,netting
99920079,Bombus,vosnesenskii,Goode,5/29/02,,A. Fisher,2002,6,netting
99920084,Bombus,vosnesenskii,Bouverie Preserve,5/31/02,,A. Fisher,2002,2,netting
99920085,Bombus,vosnesenskii,Veteran's Home,6/3/02,,A. Fisher,2002,2,netting
99920086,Bombus,melanopygus,Veteran's Home,6/3/02,,A. Fisher,2002,2,netting
99920089,Bombus,vosnesenskii,Saintsbury,6/4/02,,G. LeBuhn,2002,17,netting
99920090,Bombus,californicus,Saintsbury,6/4/02,,G. LeBuhn,2002,3,netting
99920091,Bombus,vosnesenskii,Saintsbury,6/4/02,,G. LeBuhn,2002,15,netting
99920092,Bombus,vosnesenskii,Hudson,6/4/02,,G. LeBuhn,2002,42,netting
99920093,Bombus,vosnesenskii,Hudson,6/4/02,,G. LeBuhn,2002,17,netting
99920094,Bombus,vosnesenskii,Hudson,6/4/02,,G. LeBuhn,2002,1,netting
99920095,Bombus,vosnesenskii,Hudson,6/4/02,,G. LeBuhn,2002,1,netting
99920096,Bombus,vosnesenskii,Hudson,6/4/02,,G. LeBuhn,2002,50,netting
99920097,Bombus,californicus,Hudson,6/4/02,,G. LeBuhn,2002,3,netting
99920098,Bombus,vosnesenskii,Hudson,6/4/02,,G. LeBuhn,2002,3,netting
99920099,Bombus,vosnesenskii,Stag's Leap,6/7/02,,Al. Hoffmann,2002,2,netting
99920100,Bombus,californicus,Wappo Hill,6/7/02,,Al. Hoffmann,2002,1,netting
99920101,Bombus,vosnesenskii,Wappo Hill,6/7/02,,Al. Hoffmann,2002,1,netting
99920108,Bombus,melanopygus,Goode,6/10/02,,Q. McFrederick,2002,1,netting
99920109,Bombus,californicus,Goode,6/10/02,,Q. McFrederick,2002,1,netting
99920110,Bombus,vosnesenskii,Bouverie Preserve,6/12/02,,Al. Hoffmann,2002,1,netting
99920111,Bombus,californicus,Bouverie Preserve,6/12/02,,A. Fisher,2002,1,netting
99920113,Bombus,vosnesenskii,Saintsbury,6/14/02,,A. Fisher,2002,5,netting
99920114,Bombus,vosnesenskii,Saintsbury,6/14/02,,A. Fisher,2002,4,netting
99920115,Bombus,vosnesenskii,Hudson,6/14/02,,A. Fisher,2002,2,netting
99920116,Bombus,melanopygus,Hudson,6/14/02,,A. Fisher,2002,1,netting
99920117,Bombus,vosnesenskii,Hudson,6/14/02,,A. Fisher,2002,33,netting
99920118,Bombus,vosnesenskii,Hudson,6/14/02,,A. Fisher,2002,1,netting
99920119,Bombus,vosnesenskii,Hudson,6/14/02,,A. Fisher,2002,1,netting
99920120,Bombus,melanopygus,Hudson,6/14/02,,A. Fisher,2002,1,netting
99920121,Bombus,vosnesenskii,Hudson,6/14/02,,A. Fisher,2002,20,netting
99920122,Bombus,vosnesenskii,Hudson,6/14/02,,A. Fisher,2002,16,netting
99920123,Bombus,californicus,Wappo Hill,6/17/02,,Al. Hoffmann,2002,2,netting
99920124,Bombus,californicus,Bouverie Preserve,6/24/02,,A. Fisher,2002,1,netting
99920128,Bombus,flavifrons,Hudson,6/27/02,,A. Fisher,2002,1,netting
99920129,Bombus,vosnesenskii,Hudson,6/27/02,,A. Fisher,2002,1,netting
99920130,Bombus,vosnesenskii,Hudson,6/27/02,,A. Fisher,2002,7,netting
99920131,Bombus,vosnesenskii,Hudson,6/27/02,,A. Fisher,2002,4,netting
99920132,Bombus,vosnesenskii,Saintsbury,6/27/02,,A. Fisher,2002,6,netting
99920133,Bombus,californicus,Saintsbury,6/27/02,,A. Fisher,2002,1,netting
99920134,Bombus,vosnesenskii,Saintsbury,6/27/02,,A. Fisher,2002,1,netting
99920135,Bombus,vosnesenskii,Saintsbury,6/27/02,,A. Fisher,2002,3,netting
99920136,Bombus,vosnesenskii,Saintsbury,6/27/02,,A. Fisher,2002,4,netting
99920140,Bombus,melanopygus,Wappo Hill,7/3/02,,A. Fisher,2002,1,netting
99920142,Bombus,vosnesenskii,Saintsbury,7/10/02,,A. Fisher,2002,3,netting
99920143,Bombus,vosnesenskii,Saintsbury,7/10/02,,A. Fisher,2002,2,netting
99920144,Bombus,vosnesenskii,Wappo Hill,7/15/02,,A. Fisher,2002,1,netting
99920145,Bombus,vosnesenskii,Stag's Leap,7/15/02,,Q. McFrederick,2002,1,netting
99920146,Bombus,vosnesenskii,Stag's Leap,7/15/02,,A. Fisher,2002,1,netting
99920147,Bombus,californicus,Stag's Leap,7/15/02,,A. Fisher,2002,1,netting
99920148,Bombus,vosnesenskii,Stag's Leap,7/15/02,,A. Fisher,2002,1,netting
99920149,Bombus,vosnesenskii,Stag's Leap,7/15/02,,Q. McFrederick,2002,1,netting
99920150,Bombus,californicus,Veteran's Home,7/16/02,,A. Fisher,2002,1,netting
99920154,Bombus,vosnesenskii,Goode,7/23/02,,A. Fisher,2002,5,netting
99920155,Bombus,vosnesenskii,Saintsbury,7/26/02,,A. Fisher,2002,2,netting
99920156,Bombus,vosnesenskii,Saintsbury,7/26/02,,A. Fisher,2002,1,netting
99920159,Bombus,vosnesenskii,Stag's Leap,7/31/02,,A. Fisher,2002,1,netting
99920160,Bombus,vosnesenskii,Wappo Hill,7/31/02,,A. Fisher,2002,4,netting
99920163,Bombus,vosnesenskii,Saintsbury,8/7/02,,Al. Hoffmann,2002,2,netting
99920164,Bombus,vosnesenskii,Saintsbury,8/7/02,,G. LeBuhn,2002,4,netting
99920165,Bombus,californicus,Wappo Hill,8/12/02,,Al. Hoffmann,2002,1,netting
99920166,Bombus,vosnesenskii,Saintsbury,8/22/02,,A. Fisher,2002,1,netting
99920167,Bombus,vosnesenskii,Saintsbury,5/17/02,,A. Fisher,2002,3,netting
99920168,Bombus,melanopygus,Saintsbury,5/17/02,,A. Fisher,2002,1,netting
99920169,Bombus,vosnesenskii,Saintsbury,5/17/02,,A. Fisher,2002,2,netting
99930001,Bombus,vosnesenskii,Hudson,3/18/03,,G. Lebuhn,2003,2,netting
99930002,Bombus,sp.,Bouverie Preserve,3/28/03,,Er. Rentz,2003,3,netting
99930003,Bombus,bifarius,Bouverie Preserve,3/28/03,,G. Lebuhn,2003,2,netting
99930004,Bombus,vosnesenskii,Bouverie Preserve,3/28/03,,C.Fenter,2003,1,netting
99930005,Bombus,vosnesenskii,Bouverie Preserve,3/28/03,,Er. Rentz,2003,3,netting
99930006,Bombus,vosnesenskii,Wappo Hill,4/11/03,,C.Fenter,2003,2,netting
99930007,Bombus,bifarius,Wappo Hill,4/11/03,,C.Fenter,2003,1,netting
99930008,Bombus,californicus,Wappo Hill,4/11/03,,C.Fenter,2003,1,netting
99930009,Bombus,bifarius,Wappo Hill,4/11/03,,C.Fenter,2003,1,netting
99930011,Bombus,californicus,Goode,5/7/03,,A. Karayanev,2003,1,netting
99930012,Bombus,californicus,Goode,5/7/03,,A. Karayanev,2003,1,netting
99930013,Bombus,californicus,Goode,5/7/03,,A. Karayanev,2003,1,netting
99930014,Bombus,melanopygus,Bouverie Preserve,5/7/03,,A. Karayanev,2003,1,netting
99930015,Bombus,vosnesenskii,Stag's Leap,5/9/03,,C.Fenter,2003,1,netting
99930016,Bombus,vosnesenskii,Wappo Hill,5/9/03,,M.Sharma,2003,5,netting
99930017,Bombus,vosnesenskii,Wappo Hill,5/9/03,,C.Fenter,2003,5,netting
99930018,Bombus,melanopygus,Wappo Hill,5/9/03,,C.Fenter,2003,2,netting
99930019,Bombus,vosnesenskii,Wappo Hill,5/9/03,,C.Fenter,2003,8,netting
99930031,Bombus,vosnesenskii,Goode,5/16/03,,M.Sharma,2003,2,netting
99930032,Bombus,vosnesenskii,Goode,5/16/03,,D. Wang,2003,1,netting
99930034,Bombus,melanopygus,Bouverie Preserve,5/16/03,,Er. Rentz,2003,3,netting
99930035,Bombus,vosnesenskii,Bouverie Preserve,5/16/03,,Er. Rentz,2003,1,netting
99930036,Bombus,vosnesenskii,Bouverie Preserve,5/16/03,,M.Sharma,2003,3,netting
99930037,Bombus,vosnesenskii,Bouverie Preserve,5/16/03,,D. Wang,2003,2,netting
99930038,Bombus,californicus,Hudson,5/16/03,,A. Karayanev,2003,1,netting
99930039,Bombus,vosnesenskii,Hudson,5/16/03,,A. Karayanev,2003,1,netting
99930040,Bombus,vosnesenskii,Hudson,5/16/03,,C.Fenter,2003,1,netting
99930043,Bombus,vosnesenskii,Stag's Leap,5/23/03,,C.Fenter,2003,1,netting
99930044,Bombus,vosnesenskii,Stag's Leap,5/23/03,,C.Fenter,2003,1,netting
99930045,Bombus,vosnesenskii,Veteran's Home,5/23/03,,C.Fenter,2003,3,netting
99930046,Bombus,vosnesenskii,Wappo Hill,5/23/03,,C.Fenter,2003,1,netting
99930047,Bombus,californicus,Wappo Hill,5/23/03,,C.Fenter,2003,1,netting
99930048,Bombus,vosnesenskii,Wappo Hill,5/23/03,,C.Fenter,2003,1,netting
99930049,Bombus,vosnesenskii,Hudson,6/3/03,,Er. Rentz,2003,1,netting
99930050,Bombus,vosnesenskii,Hudson,6/3/03,,Er. Rentz,2003,3,netting
99930051,Bombus,vosnesenskii,Hudson,6/3/03,,Er. Rentz,2003,5,netting
99930052,Bombus,vosnesenskii,Hudson,6/3/03,,C.Fenter,2003,1,netting
99930053,Bombus,vosnesenskii,Hudson,6/3/03,,C.Fenter,2003,3,netting
99930054,Bombus,californicus,Hudson,6/3/03,,C.Fenter,2003,1,netting
99930055,Bombus,vosnesenskii,Hudson,6/3/03,,C.Fenter,2003,4,netting
99930056,Bombus,melanopygus,Hudson,6/3/03,,C.Fenter,2003,1,netting
99930057,Bombus,vosnesenskii,Hudson,6/3/03,,C.Fenter,2003,1,netting
99930063,Bombus,vosnesenskii,Saintsbury,6/3/03,,Er. Rentz,2003,1,netting
99930064,Bombus,vosnesenskii,Saintsbury,6/3/03,,Er. Rentz,2003,1,netting
99930065,Bombus,vosnesenskii,Saintsbury,6/3/03,,C.Fenter,2003,2,netting
99930066,Bombus,californicus,Wappo Hill,6/18/03,,Er. Rentz,2003,3,netting
99930067,Bombus,californicus,Wappo Hill,6/18/03,,Er. Rentz,2003,1,netting
99930068,Bombus,vosnesenskii,Wappo Hill,6/18/03,,Er. Rentz,2003,1,netting
99930069,Bombus,californicus,Wappo Hill,6/18/03,,Er. Rentz,2003,1,netting
99930070,Bombus,californicus,Wappo Hill,6/18/03,,Er. Rentz,2003,1,netting
99930071,Bombus,vosnesenskii,Wappo Hill,6/18/03,,C.Fenter,2003,1,netting
99930072,Bombus,californicus,Wappo Hill,6/18/03,,C.Fenter,2003,1,netting
99930073,Bombus,vosnesenskii,Wappo Hill,6/18/03,,C.Fenter,2003,1,netting
99930074,Bombus,californicus,Wappo Hill,6/18/03,,C.Fenter,2003,1,netting
99930075,Bombus,californicus,Goode,6/20/03,,Er. Rentz,2003,1,netting
99930076,Bombus,californicus,Goode,6/20/03,,C.Fenter,2003,1,netting
99930077,Bombus,vosnesenskii,Bouverie Preserve,6/20/03,,Er. Rentz,2003,1,netting
99930078,Bombus,californicus,Bouverie Preserve,6/20/03,,C.Fenter,2003,1,netting
99930079,Bombus,californicus,Bouverie Preserve,6/20/03,,L. Parsons,2003,1,netting
99930082,Bombus,vosnesenskii,Hudson,6/24/03,,Q. McFrederick,2003,2,netting
99930083,Bombus,melanopygus,Hudson,6/24/03,,Q. McFrederick,2003,1,netting
99930084,Bombus,vosnesenskii,Hudson,6/24/03,,Er. Rentz,2003,1,netting
99930085,Bombus,californicus,Hudson,6/24/03,,Q. McFrederick,2003,1,netting
99930086,Bombus,vosnesenskii,Hudson,6/24/03,,Q. McFrederick,2003,7,netting
99930087,Bombus,melanopygus,Hudson,6/24/03,,Er. Rentz,2003,1,netting
99930088,Bombus,vosnesenskii,Hudson,6/24/03,,Er. Rentz,2003,5,netting
